date,open,high,low,close,volume,position,s,settlement
2018-05-14,497.75,498.25,490.25,491.5,0,0,0.0,0
2018-05-15,491.0,496.25,486.25,494.5,0,0,0.0,0
2018-05-16,493.75,498.75,491.0,496.0,0,0,0.0,0
2018-05-17,495.75,505.0,495.0,497.5,0,0,0.0,0
2018-05-18,497.5,518.75,495.25,518.25,0,0,0.0,0
2018-05-21,522.5,525.5,504.25,507.5,0,0,0.0,0
2018-05-22,506.25,530.25,502.75,521.25,0,0,0.0,0
2018-05-23,520.25,531.75,517.25,531.5,0,0,0.0,0
2018-05-24,530.75,545.25,529.25,530.5,0,0,0.0,0
2018-05-25,529.25,544.75,528.25,544.5,0,0,0.0,0
2018-05-28,544.5,544.5,544.5,544.5,0,0,0.0,0
2018-05-29,549.0,554.0,531.5,538.0,0,0,0.0,0
2018-05-30,534.5,534.75,516.5,522.75,0,0,0.0,0
2018-05-31,521.0,531.75,515.25,524.75,0,0,0.0,0
2018-06-01,524.5,528.0,518.25,523.0,0,0,0.0,0
2018-06-04,519.5,521.0,503.25,507.25,0,0,0.0,0
2018-06-05,507.25,518.75,506.0,509.5,0,0,0.0,0
2018-06-06,509.75,531.25,507.5,522.0,0,0,0.0,0
2018-06-07,520.0,537.0,519.25,527.5,0,0,0.0,0
2018-06-08,528.5,533.5,514.25,523.25,0,0,0.0,0
2018-06-11,520.0,528.25,511.75,514.75,0,0,0.0,0
2018-06-12,513.75,538.25,510.25,535.0,0,0,0.0,0
2018-06-13,534.5,538.75,514.5,517.5,0,0,0.0,0
2018-06-14,515.5,517.0,498.25,502.25,0,0,0.0,0
2018-06-15,502.0,508.75,487.0,499.75,0,0,0.0,0
2018-06-18,494.25,499.0,487.75,490.0,0,0,0.0,0
2018-06-19,489.5,490.5,467.5,480.0,0,0,0.0,0
2018-06-20,477.75,490.0,474.75,489.25,0,0,0.0,0
2018-06-21,491.5,498.75,482.25,496.25,0,0,0.0,0
2018-06-22,495.5,497.5,487.0,489.5,0,0,0.0,0
2018-06-25,489.75,491.0,473.75,477.0,0,0,0.0,0
2018-06-26,479.5,481.75,466.75,471.0,0,0,0.0,0
2018-06-27,470.0,482.25,468.75,478.5,0,0,0.0,0
2018-06-28,478.5,485.25,474.25,478.0,0,0,0.0,0
2018-06-29,484.75,509.0,483.25,502.0,0,0,0.0,0
2018-07-02,501.75,509.75,479.5,481.5,0,0,0.0,0
2018-07-03,481.75,493.0,481.5,490.75,0,0,0.0,0
2018-07-04,490.75,490.75,490.75,490.75,0,0,0.0,0
2018-07-05,490.75,508.5,490.75,505.25,0,0,0.0,0
2018-07-06,504.0,516.25,498.25,513.75,0,0,0.0,0
2018-07-09,511.0,511.75,503.5,508.0,0,0,0.0,0
2018-07-10,505.5,507.75,488.0,492.25,0,0,0.0,0
2018-07-11,488.5,490.5,471.25,474.0,0,0,0.0,0
2018-07-12,474.0,488.5,473.0,483.75,0,0,0.0,0
2018-07-13,483.25,497.75,481.25,497.0,0,0,0.0,0
2018-07-16,494.25,498.5,486.75,488.25,0,0,0.0,0
2018-07-17,491.25,504.25,487.75,498.5,0,0,0.0,0
2018-07-18,498.75,505.0,493.75,494.25,0,0,0.0,0
2018-07-19,493.25,505.75,490.25,503.0,0,0,0.0,0
2018-07-20,503.0,519.75,503.0,515.5,0,0,0.0,0
2018-07-23,518.25,522.5,512.0,512.5,0,0,0.0,0
2018-07-24,511.25,516.25,505.25,510.75,0,0,0.0,0
2018-07-25,512.0,545.25,511.5,542.0,0,0,0.0,0
2018-07-26,544.5,553.75,532.0,535.5,0,0,0.0,0
2018-07-27,535.75,542.0,525.25,530.25,0,0,0.0,0
2018-07-30,533.0,551.75,532.75,545.0,0,0,0.0,0
2018-07-31,544.75,565.0,540.5,554.5,0,0,0.0,0
2018-08-01,554.75,566.0,550.75,559.25,0,0,0.0,0
2018-08-02,559.25,593.0,559.0,561.75,0,0,0.0,0
2018-08-03,564.0,567.75,554.0,558.75,0,0,0.0,0
2018-08-06,552.0,576.25,551.5,573.75,0,0,0.0,0
2018-08-07,575.5,586.25,564.0,568.25,0,0,0.0,0
2018-08-08,569.0,578.0,564.5,570.75,0,0,0.0,0
2018-08-09,570.5,573.75,561.75,563.75,0,0,0.0,0
2018-08-10,564.0,574.0,545.75,546.5,0,0,0.0,0
2018-08-13,547.25,549.75,530.5,536.5,0,0,0.0,0
2018-08-14,534.75,544.25,532.25,541.25,0,0,0.0,0
2018-08-15,540.75,542.75,528.25,532.5,0,0,0.0,0
2018-08-16,532.0,547.75,531.0,542.0,0,0,0.0,0
2018-08-17,541.75,563.0,535.0,560.0,0,0,0.0,0
2018-08-20,562.25,562.75,540.75,542.25,0,0,0.0,0
2018-08-21,543.0,543.0,526.25,527.5,0,0,0.0,0
2018-08-22,527.25,533.0,520.5,528.25,0,0,0.0,0
2018-08-23,530.5,531.25,515.5,523.25,0,0,0.0,0
2018-08-24,522.0,522.0,513.0,513.5,0,0,0.0,0
2018-08-27,513.75,513.75,499.0,501.0,0,0,0.0,0
2018-08-28,499.5,504.25,494.75,498.0,0,0,0.0,0
2018-08-29,497.5,520.0,496.0,515.5,0,0,0.0,0
2018-08-30,520.0,525.0,502.5,508.0,0,0,0.0,0
2018-08-31,537.0,548.0,535.25,546.5,0,0,0.0,0
2018-09-03,546.5,546.5,546.5,546.5,0,0,0.0,0
2018-09-04,537.75,542.5,519.5,531.75,0,0,0.0,0
2018-09-05,531.5,538.25,521.25,521.75,0,0,0.0,0
2018-09-06,523.0,524.5,512.5,514.5,0,0,0.0,0
2018-09-07,513.5,514.5,507.5,513.0,0,0,0.0,0
2018-09-10,511.75,529.0,508.25,528.5,0,0,0.0,0
2018-09-11,528.0,532.75,517.25,517.75,0,0,0.0,0
2018-09-12,519.25,529.25,500.25,506.25,0,0,0.0,0
2018-09-13,505.75,510.0,495.25,497.0,0,0,0.0,0
2018-09-14,496.75,514.25,496.0,511.75,0,0,0.0,0
2018-09-17,512.75,517.75,505.5,507.75,0,0,0.0,0
2018-09-18,507.75,514.25,506.5,511.0,0,0,0.0,0
2018-09-19,511.0,523.25,510.5,523.0,0,0,0.0,0
2018-09-20,523.0,525.75,516.0,522.25,0,0,0.0,0
2018-09-21,521.25,524.25,515.0,522.5,0,0,0.0,0
2018-09-24,521.5,531.25,520.0,526.25,0,0,0.0,0
2018-09-25,524.75,525.75,516.25,521.0,0,0,0.0,0
2018-09-26,521.5,527.0,516.75,518.25,0,0,0.0,0
2018-09-27,518.0,522.0,511.25,513.0,0,0,0.0,0
2018-09-28,512.25,518.0,505.5,510.5,0,0,0.0,0
2018-10-01,510.5,515.25,505.5,510.75,0,0,0.0,0
2018-10-02,510.75,524.75,505.25,520.25,0,0,0.0,0
2018-10-03,521.75,527.25,514.25,515.25,0,0,0.0,0
2018-10-04,516.25,520.75,513.75,517.75,0,0,0.0,0
2018-10-05,517.5,524.5,517.25,523.0,0,0,0.0,0
2018-10-08,525.25,525.5,512.75,513.5,0,0,0.0,0
2018-10-09,513.0,520.5,511.25,516.0,0,0,0.0,0
2018-10-10,516.75,518.0,510.25,510.25,0,0,0.0,0
2018-10-11,510.5,521.0,506.5,507.25,0,0,0.0,0
2018-10-12,507.5,519.0,507.25,517.75,0,0,0.0,0
2018-10-15,518.75,526.0,514.75,524.75,0,0,0.0,0
2018-10-16,525.5,527.0,521.0,523.25,0,0,0.0,0
2018-10-17,523.0,523.5,516.0,516.5,0,0,0.0,0
2018-10-18,515.5,519.5,511.0,512.5,0,0,0.0,0
2018-10-19,513.0,518.5,510.75,513.75,0,0,0.0,0
2018-10-22,513.5,513.75,507.25,508.5,0,0,0.0,0
2018-10-23,508.25,511.25,505.25,508.75,0,0,0.0,0
2018-10-24,510.75,510.75,496.75,500.25,0,0,0.0,0
2018-10-25,499.75,499.75,485.5,486.25,0,0,0.0,0
2018-10-26,487.25,506.75,486.75,504.75,0,0,0.0,0
2018-10-29,510.25,515.0,502.75,506.5,0,0,0.0,0
2018-10-30,505.5,507.5,497.0,499.75,0,0,0.0,0
2018-10-31,498.5,501.25,490.0,501.25,0,0,0.0,0
2018-11-01,500.75,510.0,500.5,506.5,0,0,0.0,0
2018-11-02,508.0,509.75,502.75,508.5,0,0,0.0,0
2018-11-05,508.5,512.25,503.75,506.75,0,0,0.0,0
2018-11-06,506.75,514.0,505.5,511.25,0,0,0.0,0
2018-11-07,512.5,514.25,507.25,509.5,0,0,0.0,0
2018-11-08,509.5,517.0,503.25,507.25,0,0,0.0,0
2018-11-09,507.5,508.0,500.75,502.25,0,0,0.0,0
2018-11-12,502.25,520.75,501.25,518.75,0,0,0.0,0
2018-11-13,518.25,520.75,506.0,506.5,0,0,0.0,0
2018-11-14,506.5,511.0,501.0,503.75,0,0,0.0,0
2018-11-15,503.75,509.0,503.0,505.5,0,0,0.0,0
2018-11-16,505.5,508.75,502.75,506.75,0,0,0.0,0
2018-11-19,506.75,507.25,496.0,498.0,0,0,0.0,0
2018-11-20,497.5,502.5,495.5,500.75,0,0,0.0,0
2018-11-21,500.75,504.25,497.75,498.0,0,0,0.0,0
2018-11-22,498.0,498.0,498.0,498.0,0,0,0.0,0
2018-11-23,498.0,507.5,498.0,499.75,0,0,0.0,0
2018-11-26,499.75,508.0,499.75,507.5,0,0,0.0,0
2018-11-27,507.5,510.0,497.5,497.5,0,0,0.0,0
2018-11-28,497.5,501.0,494.75,497.5,0,0,0.0,0
2018-11-29,497.5,501.5,492.0,496.501,0,0,0.0,0
2018-11-30,507.75,519.25,507.25,515.495,0,0,0.0,0
2018-12-03,515.5,529.5,515.5,519.251,0,0,0.0,0
2018-12-04,519.25,523.25,516.0,521.751,0,0,0.0,0
2018-12-05,521.75,522.0,513.5,518.251,0,0,0.0,0
2018-12-06,518.25,518.5,510.0,515.251,0,0,0.0,0
2018-12-07,515.25,532.0,515.25,531.752,0,0,0.0,0
2018-12-10,531.75,531.75,524.5,524.501,0,0,0.0,0
2018-12-11,524.5,529.0,517.5,521.501,0,0,0.0,0
2018-12-12,521.5,528.75,521.5,526.001,0,0,0.0,0
2018-12-13,526.0,538.5,526.0,535.001,0,0,0.0,0
2018-12-14,535.0,538.0,527.75,530.002,0,0,0.0,0
2018-12-17,530.0,537.5,530.0,535.001,0,0,0.0,0
2018-12-18,535.0,536.0,530.0,532.251,0,0,0.0,0
2018-12-19,532.75,533.0,521.5,522.751,0,0,0.0,0
2018-12-20,522.75,527.75,521.25,522.501,0,0,0.0,0
2018-12-21,522.5,524.0,512.25,513.504,0,0,0.0,0
2018-12-24,513.5,518.0,511.0,516.001,0,0,0.0,0
2018-12-25,516.001,516.0,516.0,516.001,0,0,0.0,0
2018-12-26,516.0,520.75,509.0,510.251,0,0,0.0,0
2018-12-27,510.25,513.0,507.25,511.001,0,0,0.0,0
2018-12-28,511.0,514.0,509.5,511.253,0,0,0.0,0
2018-12-31,511.25,513.5,503.0,503.001,0,0,0.0,0
2019-01-01,503.001,503.0,503.0,503.001,0,0,0.0,0
2019-01-02,503.0,510.75,501.25,508.251,0,0,0.0,0
2019-01-03,508.25,516.0,506.0,514.001,0,0,0.0,0
2019-01-04,513.75,518.75,513.0,516.004,0,0,0.0,0
2019-01-07,516.0,518.5,513.5,516.501,0,0,0.0,0
2019-01-08,516.5,524.5,513.75,519.251,0,0,0.0,0
2019-01-09,519.25,523.75,518.25,519.501,0,0,0.0,0
2019-01-10,519.5,520.25,512.0,513.751,0,0,0.0,0
2019-01-11,513.75,523.75,512.75,519.752,0,0,0.0,0
2019-01-14,519.75,523.5,513.25,514.751,0,0,0.0,0
2019-01-15,514.75,518.25,508.0,511.501,0,0,0.0,0
2019-01-16,511.5,516.75,511.0,512.001,0,0,0.0,0
2019-01-17,512.0,522.5,509.0,518.001,0,0,0.0,0
2019-01-18,518.0,522.75,515.25,516.746,0,0,0.0,0
2019-01-21,516.751,516.75,516.75,516.751,0,0,0.0,0
2019-01-22,516.75,526.0,514.25,521.751,0,0,0.0,0
2019-01-23,522.5,527.0,521.75,527.001,0,0,0.0,0
2019-01-24,526.75,529.0,521.0,521.251,0,0,0.0,0
2019-01-25,521.25,523.0,516.75,521.0,0,0,0.0,0
2019-01-28,521.0,523.5,516.0,518.001,0,0,0.0,0
2019-01-29,518.0,522.0,510.75,513.751,0,0,0.0,0
2019-01-30,513.75,518.0,511.75,517.751,0,0,0.0,0
2019-01-31,517.75,520.0,513.5,516.501,0,0,0.0,0
2019-02-01,516.5,526.5,515.25,524.505,0,0,0.0,0
2019-02-04,524.5,529.0,521.25,525.251,0,0,0.0,0
2019-02-05,525.25,528.25,520.5,527.501,0,0,0.0,0
2019-02-06,527.5,531.25,524.25,524.251,0,0,0.0,0
2019-02-07,524.25,525.25,512.5,512.751,0,0,0.0,0
2019-02-08,512.75,522.25,512.75,518.0,0,0,0.0,0
2019-02-11,518.0,519.0,512.0,518.251,0,0,0.0,0
2019-02-12,518.25,520.75,514.5,520.001,0,0,0.0,0
2019-02-13,520.0,524.0,518.75,521.501,0,0,0.0,0
2019-02-14,521.5,522.5,506.0,507.251,0,0,0.0,0
2019-02-15,507.25,508.75,499.25,503.252,0,0,0.0,0
2019-02-18,503.251,503.25,503.25,503.251,0,0,0.0,0
2019-02-19,503.25,505.25,488.5,489.001,0,0,0.0,0
2019-02-20,489.0,493.5,475.75,479.751,0,0,0.0,0
2019-02-21,479.75,491.5,479.75,487.001,0,0,0.0,0
2019-02-22,487.0,493.0,484.5,485.002,0,0,0.0,0
2019-02-25,485.0,490.0,466.25,466.251,0,0,0.0,0
2019-02-26,466.25,468.0,456.25,460.251,0,0,0.0,0
2019-02-27,460.25,467.75,458.25,459.501,0,0,0.0,0
2019-02-28,459.5,460.5,452.25,452.751,0,0,0.0,0
2019-03-01,458.75,461.25,447.25,457.247,0,0,0.0,0
2019-03-04,457.25,461.25,454.25,455.501,0,0,0.0,0
2019-03-05,455.5,464.0,453.0,464.001,0,0,0.0,0
2019-03-06,464.0,464.25,449.25,449.751,0,0,0.0,0
2019-03-07,449.75,451.75,437.5,438.001,0,0,0.0,0
2019-03-08,438.0,444.25,434.25,438.497,0,0,0.0,0
2019-03-11,439.75,441.75,427.0,427.751,0,0,0.0,0
2019-03-12,428.75,457.0,427.5,452.251,0,0,0.0,0
2019-03-13,455.5,456.0,440.25,447.501,0,0,0.0,0
2019-03-14,448.0,460.75,447.0,452.251,0,0,0.0,0
2019-03-15,452.5,463.0,448.5,460.254,0,0,0.0,0
2019-03-18,463.0,464.0,454.5,457.251,0,0,0.0,0
2019-03-19,458.75,462.5,453.75,456.501,0,0,0.0,0
2019-03-20,456.75,465.0,454.75,464.501,0,0,0.0,0
2019-03-21,464.5,467.5,458.0,465.001,0,0,0.0,0
2019-03-22,465.0,473.75,463.75,465.001,0,0,0.0,0
2019-03-25,466.75,471.75,463.0,468.751,0,0,0.0,0
2019-03-26,469.5,478.0,467.0,469.751,0,0,0.0,0
2019-03-27,470.0,471.75,466.5,469.501,0,0,0.0,0
2019-03-28,468.75,469.25,459.5,463.751,0,0,0.0,0
2019-03-29,463.75,464.75,452.5,459.25,0,0,0.0,0
2019-04-01,459.5,468.25,456.0,462.751,0,0,0.0,0
2019-04-02,464.0,465.75,456.0,464.001,0,0,0.0,0
2019-04-03,463.75,472.75,463.0,471.251,0,0,0.0,0
2019-04-04,470.75,477.5,468.0,470.751,0,0,0.0,0
2019-04-05,468.75,469.25,464.25,467.75,0,0,0.0,0
2019-04-08,467.25,471.0,461.75,463.751,0,0,0.0,0
2019-04-09,462.25,462.5,456.25,459.001,0,0,0.0,0
2019-04-10,459.5,461.75,455.5,457.751,0,0,0.0,0
2019-04-11,457.5,462.5,456.75,461.751,0,0,0.0,0
2019-04-12,462.0,465.25,457.5,464.499,0,0,0.0,0
2019-04-15,463.25,463.75,457.75,459.501,0,0,0.0,0
2019-04-16,459.0,460.25,442.25,445.001,0,0,0.0,0
2019-04-17,446.0,450.0,444.75,447.501,0,0,0.0,0
2019-04-18,448.25,448.25,439.25,445.501,0,0,0.0,0
2019-04-19,445.501,445.5,445.5,445.503,0,0,0.0,0
2019-04-22,443.5,444.0,435.25,435.751,0,0,0.0,0
2019-04-23,435.75,441.25,433.0,437.751,0,0,0.0,0
2019-04-24,438.75,439.5,429.75,431.501,0,0,0.0,0
2019-04-25,430.5,437.5,428.25,434.001,0,0,0.0,0
2019-04-26,433.5,439.0,433.25,435.005,0,0,0.0,0
2019-04-29,436.0,439.75,425.0,425.001,0,0,0.0,0
2019-04-30,424.0,426.0,416.25,418.501,0,0,0.0,0
2019-05-01,429.0,437.75,428.25,436.501,0,0,0.0,0
2019-05-02,437.0,448.5,435.5,444.751,0,0,0.0,0
2019-05-03,445.0,448.0,436.0,437.496,0,0,0.0,0
2019-05-06,431.25,439.5,428.0,437.751,0,0,0.0,0
2019-05-07,437.25,442.25,431.25,440.751,0,0,0.0,0
2019-05-08,440.75,443.5,434.5,437.751,0,0,0.0,0
2019-05-09,437.75,438.0,428.0,429.001,0,0,0.0,0
2019-05-10,432.25,434.25,421.5,424.496,0,0,0.0,0
2019-05-13,425.5,440.75,418.5,436.251,0,0,0.0,0
2019-05-14,440.25,450.75,438.0,450.501,0,0,0.0,0
2019-05-15,451.25,464.0,447.0,448.501,0,0,0.0,0
2019-05-16,446.5,468.5,446.5,468.001,0,0,0.0,0
2019-05-17,469.5,473.25,462.5,463.004,0,0,0.0,0
2019-05-20,469.75,484.0,468.0,480.501,0,0,0.0,0
2019-05-21,486.5,492.75,474.0,476.001,0,0,0.0,0
2019-05-22,476.0,481.0,468.5,472.251,0,0,0.0,0
2019-05-23,473.25,485.5,466.25,469.251,0,0,0.0,0
2019-05-24,469.25,490.75,467.25,490.251,0,0,0.0,0
2019-05-27,490.25,490.25,490.25,490.251,0,0,0.0,0
2019-05-28,495.25,509.25,494.5,503.501,0,0,0.0,0
2019-05-29,515.75,521.75,487.5,488.001,0,0,0.0,0
2019-05-30,489.25,515.0,482.0,514.001,0,0,0.0,0
2019-05-31,513.75,520.0,500.75,504.745,0,0,0.0,0
2019-06-03,505.75,516.5,503.0,515.25,0,0,0.0,0
2019-06-04,526.0,529.0,519.0,523.0,0,0,0.0,0
2019-06-05,507.25,508.5,492.75,497.75,0,0,0.0,0
2019-06-06,492.25,511.0,487.75,509.75,0,0,0.0,0
2019-06-07,510.75,512.75,502.0,505.75,0,0,0.0,0
2019-06-10,505.0,505.0,493.25,503.75,0,0,0.0,0
2019-06-11,503.25,509.75,500.25,507.25,0,0,0.0,0
2019-06-12,520.0,528.0,513.0,523.75,0,0,0.0,0
2019-06-13,526.0,531.75,524.75,530.0,0,0,0.0,0
2019-06-14,535.5,538.5,531.25,537.0,0,0,0.0,0
2019-06-17,540.25,549.25,538.0,545.75,0,0,0.0,0
2019-06-18,540.25,541.0,525.25,531.001,0,0,0.0,0
2019-06-19,530.0,531.0,514.25,521.501,0,0,0.0,0
2019-06-20,520.25,529.0,515.5,526.751,0,0,0.0,0
2019-06-21,527.5,529.75,523.0,526.0,0,0,0.0,0
2019-06-24,526.0,540.0,522.25,538.001,0,0,0.0,0
2019-06-25,540.25,545.5,534.0,535.501,0,0,0.0,0
2019-06-26,534.75,545.25,532.25,544.001,0,0,0.0,0
2019-06-27,543.25,555.25,541.25,547.251,0,0,0.0,0
2019-06-28,547.0,558.0,525.75,528.0,0,0,0.0,0
2019-07-01,529.5,530.75,508.5,511.0,0,0,0.0,0
2019-07-02,511.75,515.75,505.5,505.5,0,0,0.0,0
2019-07-03,507.25,514.5,501.0,511.75,0,0,0.0,0
2019-07-05,514.0,517.0,505.25,516.75,0,0,0.0,0
2019-07-08,517.25,519.0,507.25,510.75,0,0,0.0,0
2019-07-09,503.75,511.0,498.75,502.0,0,0,0.0,0
2019-07-10,504.75,506.75,498.0,504.5,0,0,0.0,0
2019-07-11,502.25,523.0,500.25,520.75,0,0,0.0,0
2019-07-12,520.5,525.75,516.75,522.75,0,0,0.0,0
2019-07-15,516.0,531.5,506.0,508.75,0,0,0.0,0
2019-07-16,506.0,510.0,501.0,507.5,0,0,0.0,0
2019-07-17,512.0,514.0,502.0,504.75,0,0,0.0,0
2019-07-18,499.5,505.25,493.0,493.75,0,0,0.0,0
2019-07-19,496.75,516.75,492.5,502.75,0,0,0.0,0
2019-07-22,499.75,505.25,487.0,487.75,0,0,0.0,0
2019-07-23,490.0,493.5,483.25,487.25,0,0,0.0,0
2019-07-24,496.25,498.75,487.25,496.75,0,0,0.0,0
2019-07-25,495.5,507.0,492.25,500.0,0,0,0.0,0
2019-07-26,495.0,500.25,493.5,495.75,0,0,0.0,0
2019-07-29,503.0,507.25,492.5,501.75,0,0,0.0,0
2019-07-30,498.25,503.25,495.0,496.5,0,0,0.0,0
2019-07-31,492.5,500.5,484.5,486.5,0,0,0.0,0
2019-08-01,484.75,488.5,471.75,478.75,0,0,0.0,0
2019-08-02,477.25,491.5,476.0,490.75,0,0,0.0,0
2019-08-05,481.5,495.0,479.25,493.75,0,0,0.0,0
2019-08-06,492.25,495.75,482.75,484.5,0,0,0.0,0
2019-08-07,482.0,490.25,477.5,489.75,0,0,0.0,0
2019-08-08,490.5,502.75,486.0,498.25,0,0,0.0,0
2019-08-09,503.25,505.25,496.0,500.0,0,0,0.0,0
2019-08-12,494.0,502.0,466.5,472.0,0,0,0.0,0
2019-08-13,468.25,478.75,465.5,472.5,0,0,0.0,0
2019-08-14,474.0,480.0,471.25,474.75,0,0,0.0,0
2019-08-15,477.0,482.0,473.25,475.25,0,0,0.0,0
2019-08-16,475.75,478.75,474.0,476.5,0,0,0.0,0
2019-08-19,474.75,476.75,471.0,471.0,0,0,0.0,0
2019-08-20,475.5,475.75,463.5,465.0,0,0,0.0,0
2019-08-21,463.5,468.75,461.75,468.25,0,0,0.0,0
2019-08-22,469.5,474.5,466.0,471.75,0,0,0.0,0
2019-08-23,468.25,478.5,465.75,477.0,0,0,0.0,0
2019-08-26,479.25,481.25,472.75,474.75,0,0,0.0,0
2019-08-27,474.0,479.75,472.75,477.5,0,0,0.0,0
2019-08-28,471.0,478.25,468.75,475.5,0,0,0.0,0
2019-08-29,473.25,477.5,471.75,472.75,0,0,0.0,0
2019-08-30,466.25,472.75,459.25,461.25,0,0,0.0,0
2019-09-02,474.0,477.75,467.0,466.75,0,0,0.0,0
2019-09-03,459.75,463.0,450.5,453.75,0,0,0.0,0
2019-09-04,456.5,465.0,454.0,460.25,0,0,0.0,0
2019-09-05,466.75,469.5,460.25,466.75,0,0,0.0,0
2019-09-06,462.5,466.75,460.25,462.5,0,0,0.0,0
2019-09-09,461.0,476.0,460.25,474.5,0,0,0.0,0
2019-09-10,479.25,483.5,473.75,482.5,0,0,0.0,0
2019-09-11,480.75,482.5,475.0,476.5,0,0,0.0,0
2019-09-12,478.75,486.0,472.5,483.75,0,0,0.0,0
2019-09-13,488.75,491.0,480.5,482.5,0,0,0.0,0
2019-09-16,482.25,490.0,482.25,488.25,0,0,0.0,0
2019-09-17,483.25,487.75,480.75,484.75,0,0,0.0,0
2019-09-18,483.5,492.5,481.75,489.5,0,0,0.0,0
2019-09-19,488.75,492.0,484.5,487.0,0,0,0.0,0
2019-09-20,489.0,491.25,483.5,484.5,0,0,0.0,0
2019-09-23,487.25,487.5,481.25,481.5,0,0,0.0,0
2019-09-24,479.5,484.25,477.5,480.75,0,0,0.0,0
2019-09-25,479.25,482.25,476.25,477.5,0,0,0.0,0
2019-09-26,483.5,486.75,476.75,485.75,0,0,0.0,0
2019-09-27,486.75,490.5,482.5,486.75,0,0,0.0,0
2019-09-30,486.0,501.0,483.25,495.5,0,0,0.0,0
2019-10-01,491.75,499.25,489.75,497.25,0,0,0.0,0
2019-10-02,494.25,499.0,485.25,488.0,0,0,0.0,0
2019-10-03,486.5,493.0,485.75,488.25,0,0,0.0,0
2019-10-04,487.75,492.25,486.5,490.75,0,0,0.0,0
2019-10-07,489.75,494.5,488.5,489.5,0,0,0.0,0
2019-10-08,487.25,502.25,486.75,500.25,0,0,0.0,0
2019-10-09,499.5,504.5,497.25,501.0,0,0,0.0,0
2019-10-10,503.25,504.25,487.5,491.25,0,0,0.0,0
2019-10-11,497.0,512.75,491.25,509.5,0,0,0.0,0
2019-10-14,508.5,515.0,506.75,510.75,0,0,0.0,0
2019-10-15,507.5,511.25,504.25,506.75,0,0,0.0,0
2019-10-16,507.25,514.25,504.5,514.0,0,0,0.0,0
2019-10-17,520.0,527.0,512.75,524.75,0,0,0.0,0
2019-10-18,523.0,532.75,521.0,530.5,0,0,0.0,0
2019-10-21,534.75,535.0,522.75,524.0,0,0,0.0,0
2019-10-22,527.5,532.25,517.25,517.5,0,0,0.0,0
2019-10-23,515.75,523.75,515.75,521.25,0,0,0.0,0
2019-10-24,518.75,523.75,515.5,516.75,0,0,0.0,0
2019-10-25,518.0,522.0,514.5,516.0,0,0,0.0,0
2019-10-28,513.0,518.5,510.0,513.0,0,0,0.0,0
2019-10-29,512.75,516.0,508.25,511.25,0,0,0.0,0
2019-10-30,507.75,514.0,507.0,509.75,0,0,0.0,0
2019-10-31,506.25,512.25,501.0,508.5,0,0,0.0,0
2019-11-01,508.0,516.5,506.75,514.75,0,0,0.0,0
2019-11-04,511.0,515.25,508.0,510.0,0,0,0.0,0
2019-11-05,510.5,515.75,509.0,515.5,0,0,0.0,0
2019-11-06,518.25,521.75,513.5,516.75,0,0,0.0,0
2019-11-07,518.5,519.75,511.0,512.25,0,0,0.0,0
2019-11-08,510.75,517.75,505.5,510.0,0,0,0.0,0
2019-11-11,505.75,510.5,503.75,506.25,0,0,0.0,0
2019-11-12,507.5,517.25,505.25,516.5,0,0,0.0,0
2019-11-13,512.75,516.5,506.5,508.75,0,0,0.0,0
2019-11-14,509.75,512.0,505.5,507.25,0,0,0.0,0
2019-11-15,505.75,508.5,501.5,502.5,0,0,0.0,0
2019-11-18,503.75,513.5,501.75,510.25,0,0,0.0,0
2019-11-19,510.75,518.75,509.25,514.5,0,0,0.0,0
2019-11-20,512.5,519.0,511.5,518.0,0,0,0.0,0
2019-11-21,520.0,522.75,513.5,514.5,0,0,0.0,0
2019-11-22,515.0,522.0,511.25,517.5,0,0,0.0,0
2019-11-25,526.0,534.75,518.75,532.0,0,0,0.0,0
2019-11-26,528.5,532.75,525.75,530.75,0,0,0.0,0
2019-11-27,533.0,533.25,526.0,526.25,0,0,0.0,0
2019-11-29,530.0,546.0,528.5,542.0,0,0,0.0,0
2019-12-02,541.75,544.0,534.25,537.0,0,0,0.0,0
2019-12-03,537.25,541.25,524.25,525.25,0,0,0.0,0
2019-12-04,527.25,529.75,522.25,527.75,0,0,0.0,0
2019-12-05,527.75,530.0,522.75,523.75,0,0,0.0,0
2019-12-06,525.5,526.75,519.25,523.5,0,0,0.0,0
2019-12-09,524.0,526.0,520.25,522.75,0,0,0.0,0
2019-12-10,520.5,528.0,520.5,523.0,0,0,0.0,0
2019-12-11,520.75,523.5,516.75,518.5,0,0,0.0,0
2019-12-12,519.25,534.25,516.25,530.0,0,0,0.0,0
2019-12-13,531.25,536.25,525.75,532.5,0,0,0.0,0
2019-12-16,540.0,556.75,534.75,549.25,0,0,0.0,0
2019-12-17,547.25,557.25,545.0,554.0,0,0,0.0,0
2019-12-18,548.25,555.0,545.25,547.75,0,0,0.0,0
2019-12-19,552.5,553.5,544.0,545.5,0,0,0.0,0
2019-12-20,546.25,549.0,538.75,542.5,0,0,0.0,0
2019-12-23,545.25,547.0,538.75,539.75,0,0,0.0,0
2019-12-24,541.75,545.0,538.5,541.25,0,0,0.0,0
2019-12-26,540.75,552.0,540.25,550.25,0,0,0.0,0
2019-12-27,555.25,561.0,549.25,557.25,0,0,0.0,0
2019-12-30,563.5,564.5,551.5,555.25,0,0,0.0,0
