date,station,lat,lon,temp_C,precip_mm
20180720,长春,43.82,125.32,26.36,0.3
20180721,长春,43.82,125.32,27.12,0.07
20180722,长春,43.82,125.32,28.04,0.21
20180723,长春,43.82,125.32,29.45,0.05
20180724,长春,43.82,125.32,28.76,3.84
20180725,长春,43.82,125.32,26.84,5.55
20180726,长春,43.82,125.32,23.25,13.59
20180727,长春,43.82,125.32,24.97,0.01
20180728,长春,43.82,125.32,26.33,0.0
20180729,长春,43.82,125.32,28.92,0.0
20180730,长春,43.82,125.32,30.5,0.13
20180731,长春,43.82,125.32,29.32,0.04
20180801,长春,43.82,125.32,26.29,0.0
20180802,长春,43.82,125.32,26.33,0.0
20180803,长春,43.82,125.32,30.59,0.22
20180804,长春,43.82,125.32,28.43,4.36
20180805,长春,43.82,125.32,22.35,0.38
20180806,长春,43.82,125.32,22.85,1.15
20180807,长春,43.82,125.32,23.71,7.21
20180808,长春,43.82,125.32,23.44,1.43
20180809,长春,43.82,125.32,25.33,1.6
20180810,长春,43.82,125.32,24.86,0.52
20180811,长春,43.82,125.32,24.5,0.18
20180812,长春,43.82,125.32,21.23,27.03
20180813,长春,43.82,125.32,23.07,15.87
20180814,长春,43.82,125.32,23.84,56.71
20180815,长春,43.82,125.32,22.52,1.34
20180816,长春,43.82,125.32,19.05,0.17
20180817,长春,43.82,125.32,20.08,0.0
20180818,长春,43.82,125.32,22.27,0.05
20180819,长春,43.82,125.32,22.97,0.02
20180820,长春,43.82,125.32,21.06,2.25
20180821,长春,43.82,125.32,20.24,3.75
20180822,长春,43.82,125.32,21.07,0.01
20180823,长春,43.82,125.32,21.13,0.09
20180824,长春,43.82,125.32,17.92,22.81
20180825,长春,43.82,125.32,19.15,9.36
20180826,长春,43.82,125.32,19.12,1.49
20180827,长春,43.82,125.32,20.16,0.18
20180828,长春,43.82,125.32,20.22,22.16
20180829,长春,43.82,125.32,19.88,34.89
20180830,长春,43.82,125.32,19.13,2.44
20180831,长春,43.82,125.32,19.33,1.41
20180901,长春,43.82,125.32,21.27,0.03
20180902,长春,43.82,125.32,20.14,6.47
20180903,长春,43.82,125.32,20.55,4.48
20180904,长春,43.82,125.32,17.85,6.84
20180905,长春,43.82,125.32,16.68,1.61
20180906,长春,43.82,125.32,16.9,3.21
20180907,长春,43.82,125.32,14.65,0.43
20180908,长春,43.82,125.32,12.69,0.18
20180909,长春,43.82,125.32,13.81,0.0
20180910,长春,43.82,125.32,15.05,0.0
20180911,长春,43.82,125.32,17.89,0.01
20180912,长春,43.82,125.32,17.79,3.12
20180913,长春,43.82,125.32,19.47,0.78
20180914,长春,43.82,125.32,19.82,0.83
20180915,长春,43.82,125.32,14.29,4.65
20180916,长春,43.82,125.32,14.02,0.0
20180917,长春,43.82,125.32,15.08,0.0
20180918,长春,43.82,125.32,17.47,0.0
20180919,长春,43.82,125.32,17.05,0.0
20180920,长春,43.82,125.32,16.94,0.0
20180921,长春,43.82,125.32,14.56,15.95
20180922,长春,43.82,125.32,10.64,0.04
20180923,长春,43.82,125.32,10.4,1.66
20180924,长春,43.82,125.32,9.9,1.09
20180925,长春,43.82,125.32,12.27,0.0
20180926,长春,43.82,125.32,13.46,0.0
20180927,长春,43.82,125.32,13.87,0.0
20180928,长春,43.82,125.32,13.04,3.23
20180929,长春,43.82,125.32,12.8,12.41
20180930,长春,43.82,125.32,9.58,16.01
20181001,长春,43.82,125.32,10.79,3.37
20181002,长春,43.82,125.32,11.79,0.01
20181003,长春,43.82,125.32,13.53,0.0
20181004,长春,43.82,125.32,14.63,0.0
20181005,长春,43.82,125.32,14.8,0.0
20181006,长春,43.82,125.32,11.14,0.0
20181007,长春,43.82,125.32,7.52,0.0
20181008,长春,43.82,125.32,6.1,0.0
20181009,长春,43.82,125.32,5.99,0.08
20181010,长春,43.82,125.32,3.51,8.51
20181011,长春,43.82,125.32,5.78,0.14
20181012,长春,43.82,125.32,7.62,0.0
20181013,长春,43.82,125.32,9.61,0.0
20181014,长春,43.82,125.32,8.68,0.11
20181015,长春,43.82,125.32,5.47,0.0
20181016,长春,43.82,125.32,3.24,0.0
20181017,长春,43.82,125.32,4.2,0.0
20181018,长春,43.82,125.32,5.69,0.0
20181019,长春,43.82,125.32,6.6,0.0
20181020,长春,43.82,125.32,6.46,0.0
20181021,长春,43.82,125.32,8.5,0.0
20181022,长春,43.82,125.32,10.96,0.82
20181023,长春,43.82,125.32,7.84,5.21
20181024,长春,43.82,125.32,6.7,0.0
20181025,长春,43.82,125.32,8.65,0.28
20181026,长春,43.82,125.32,6.78,7.02
20181027,长春,43.82,125.32,1.02,0.52
20181028,长春,43.82,125.32,-0.3,0.33
20181029,长春,43.82,125.32,-1.26,1.55
20181030,长春,43.82,125.32,-0.13,1.36
20181031,长春,43.82,125.32,0.59,0.0
20180401,沈阳,41.8,123.43,11.46,0.0
20180402,沈阳,41.8,123.43,10.58,0.0
20180403,沈阳,41.8,123.43,4.44,0.02
20180404,沈阳,41.8,123.43,2.5,0.0
20180405,沈阳,41.8,123.43,1.35,1.29
20180406,沈阳,41.8,123.43,1.11,1.8
20180407,沈阳,41.8,123.43,0.88,0.0
20180408,沈阳,41.8,123.43,3.73,0.0
20180409,沈阳,41.8,123.43,6.51,0.0
20180410,沈阳,41.8,123.43,10.45,2.04
20180411,沈阳,41.8,123.43,9.25,0.0
20180412,沈阳,41.8,123.43,7.76,0.0
20180413,沈阳,41.8,123.43,8.8,1.78
20180414,沈阳,41.8,123.43,8.69,6.99
20180415,沈阳,41.8,123.43,7.96,0.03
20180416,沈阳,41.8,123.43,10.69,0.0
20180417,沈阳,41.8,123.43,12.37,0.0
20180418,沈阳,41.8,123.43,12.47,0.44
20180419,沈阳,41.8,123.43,15.57,0.0
20180420,沈阳,41.8,123.43,16.58,0.0
20180421,沈阳,41.8,123.43,11.23,3.64
20180422,沈阳,41.8,123.43,12.36,4.05
20180423,沈阳,41.8,123.43,11.59,0.74
20180424,沈阳,41.8,123.43,14.2,0.0
20180425,沈阳,41.8,123.43,16.94,0.0
20180426,沈阳,41.8,123.43,14.33,0.0
20180427,沈阳,41.8,123.43,13.54,0.0
20180428,沈阳,41.8,123.43,18.14,0.0
20180429,沈阳,41.8,123.43,19.2,0.77
20180430,沈阳,41.8,123.43,17.06,0.34
20180501,沈阳,41.8,123.43,16.39,0.23
20180502,沈阳,41.8,123.43,13.46,0.38
20180503,沈阳,41.8,123.43,12.75,0.01
20180504,沈阳,41.8,123.43,15.73,0.0
20180505,沈阳,41.8,123.43,16.41,0.0
20180506,沈阳,41.8,123.43,17.89,0.0
20180507,沈阳,41.8,123.43,14.91,0.0
20180508,沈阳,41.8,123.43,16.09,0.0
20180509,沈阳,41.8,123.43,18.01,0.0
20180510,沈阳,41.8,123.43,18.14,0.23
20180511,沈阳,41.8,123.43,14.47,1.87
20180512,沈阳,41.8,123.43,14.8,0.18
20180513,沈阳,41.8,123.43,19.11,0.0
20180514,沈阳,41.8,123.43,20.48,0.01
20180515,沈阳,41.8,123.43,22.28,0.08
20180516,沈阳,41.8,123.43,22.36,0.28
20180517,沈阳,41.8,123.43,19.86,0.94
20180518,沈阳,41.8,123.43,20.41,0.23
20180519,沈阳,41.8,123.43,20.5,0.0
20180520,沈阳,41.8,123.43,20.84,0.0
20180521,沈阳,41.8,123.43,18.27,0.0
20180522,沈阳,41.8,123.43,12.6,18.33
20180523,沈阳,41.8,123.43,15.19,0.01
20180524,沈阳,41.8,123.43,21.42,0.0
20180525,沈阳,41.8,123.43,22.69,0.0
20180526,沈阳,41.8,123.43,22.33,1.0
20180527,沈阳,41.8,123.43,21.43,5.0
20180528,沈阳,41.8,123.43,16.34,15.83
20180529,沈阳,41.8,123.43,16.59,4.6
20180530,沈阳,41.8,123.43,17.69,0.94
20180531,沈阳,41.8,123.43,22.31,0.0
20180601,沈阳,41.8,123.43,24.59,0.0
20180602,沈阳,41.8,123.43,24.87,0.0
20180603,沈阳,41.8,123.43,23.2,0.64
20180604,沈阳,41.8,123.43,23.07,0.12
20180605,沈阳,41.8,123.43,23.41,0.0
20180606,沈阳,41.8,123.43,21.66,0.65
20180607,沈阳,41.8,123.43,20.17,4.87
20180608,沈阳,41.8,123.43,23.59,0.2
20180609,沈阳,41.8,123.43,23.77,3.15
20180610,沈阳,41.8,123.43,18.25,8.33
20180611,沈阳,41.8,123.43,18.88,2.41
20180612,沈阳,41.8,123.43,21.23,9.26
20180613,沈阳,41.8,123.43,19.72,8.04
20180614,沈阳,41.8,123.43,18.3,12.95
20180615,沈阳,41.8,123.43,20.88,0.96
20180616,沈阳,41.8,123.43,21.45,0.86
20180617,沈阳,41.8,123.43,20.97,8.09
20180618,沈阳,41.8,123.43,22.35,3.26
20180619,沈阳,41.8,123.43,22.55,3.62
20180620,沈阳,41.8,123.43,21.33,2.09
20180621,沈阳,41.8,123.43,23.97,0.0
20180622,沈阳,41.8,123.43,25.84,0.0
20180623,沈阳,41.8,123.43,26.28,0.0
20180624,沈阳,41.8,123.43,27.76,0.02
20180625,沈阳,41.8,123.43,25.43,2.84
20180626,沈阳,41.8,123.43,24.13,7.22
20180627,沈阳,41.8,123.43,24.7,4.87
20180628,沈阳,41.8,123.43,24.01,0.11
20180629,沈阳,41.8,123.43,26.71,1.04
20180630,沈阳,41.8,123.43,26.38,0.19
20180701,沈阳,41.8,123.43,26.53,0.08
20180702,沈阳,41.8,123.43,27.0,0.76
20180703,沈阳,41.8,123.43,26.15,0.0
20180704,沈阳,41.8,123.43,29.2,0.25
20180705,沈阳,41.8,123.43,27.63,1.78
20180706,沈阳,41.8,123.43,25.25,18.44
20180707,沈阳,41.8,123.43,23.16,4.19
20180708,沈阳,41.8,123.43,20.29,6.61
20180709,沈阳,41.8,123.43,23.12,0.45
20180710,沈阳,41.8,123.43,25.88,0.05
20180711,沈阳,41.8,123.43,24.05,6.98
20180712,沈阳,41.8,123.43,26.06,10.98
20180713,沈阳,41.8,123.43,26.25,4.47
20180714,沈阳,41.8,123.43,25.52,13.34
20180715,沈阳,41.8,123.43,27.38,3.71
20180716,沈阳,41.8,123.43,27.51,1.19
20180717,沈阳,41.8,123.43,27.59,0.24
20180718,沈阳,41.8,123.43,27.06,0.07
20180719,沈阳,41.8,123.43,28.87,0.0
20180720,沈阳,41.8,123.43,28.6,0.0
20180721,沈阳,41.8,123.43,28.72,0.0
20180722,沈阳,41.8,123.43,30.26,0.01
20180723,沈阳,41.8,123.43,30.62,0.01
20180724,沈阳,41.8,123.43,30.19,0.38
20180725,沈阳,41.8,123.43,29.81,3.4
20180726,沈阳,41.8,123.43,26.57,9.35
20180727,沈阳,41.8,123.43,28.51,0.19
20180728,沈阳,41.8,123.43,30.41,0.09
20180729,沈阳,41.8,123.43,32.78,0.0
20180730,沈阳,41.8,123.43,33.5,0.0
20180731,沈阳,41.8,123.43,33.47,0.08
20180801,沈阳,41.8,123.43,31.93,0.02
20180802,沈阳,41.8,123.43,32.51,0.0
20180803,沈阳,41.8,123.43,33.48,0.0
20180804,沈阳,41.8,123.43,32.55,0.03
20180805,沈阳,41.8,123.43,27.15,0.02
20180806,沈阳,41.8,123.43,26.46,1.74
20180807,沈阳,41.8,123.43,24.3,55.68
20180808,沈阳,41.8,123.43,24.48,0.08
20180809,沈阳,41.8,123.43,27.48,0.38
20180810,沈阳,41.8,123.43,27.16,0.05
20180811,沈阳,41.8,123.43,26.66,1.73
20180812,沈阳,41.8,123.43,25.57,4.45
20180813,沈阳,41.8,123.43,26.97,7.25
20180814,沈阳,41.8,123.43,25.63,47.74
20180815,沈阳,41.8,123.43,24.67,7.68
20180816,沈阳,41.8,123.43,22.67,0.0
20180817,沈阳,41.8,123.43,23.03,0.0
20180818,沈阳,41.8,123.43,23.94,4.01
20180819,沈阳,41.8,123.43,24.67,0.41
20180820,沈阳,41.8,123.43,22.52,20.17
20180821,沈阳,41.8,123.43,23.79,0.33
20180822,沈阳,41.8,123.43,22.11,0.0
20180823,沈阳,41.8,123.43,22.15,0.42
20180824,沈阳,41.8,123.43,20.3,3.76
20180825,沈阳,41.8,123.43,20.63,1.84
20180826,沈阳,41.8,123.43,22.54,0.11
20180827,沈阳,41.8,123.43,24.44,1.06
20180828,沈阳,41.8,123.43,22.69,8.3
20180829,沈阳,41.8,123.43,22.04,3.78
20180830,沈阳,41.8,123.43,22.05,3.75
20180831,沈阳,41.8,123.43,21.34,0.19
20180901,沈阳,41.8,123.43,23.0,0.1
20180902,沈阳,41.8,123.43,21.73,8.97
20180903,沈阳,41.8,123.43,22.52,10.16
20180904,沈阳,41.8,123.43,20.7,0.05
20180905,沈阳,41.8,123.43,20.2,0.26
20180906,沈阳,41.8,123.43,18.18,8.38
20180907,沈阳,41.8,123.43,17.13,0.12
20180908,沈阳,41.8,123.43,15.35,0.0
20180909,沈阳,41.8,123.43,16.0,0.0
20180910,沈阳,41.8,123.43,18.25,0.0
20180911,沈阳,41.8,123.43,19.13,0.15
20180912,沈阳,41.8,123.43,19.77,20.63
20180913,沈阳,41.8,123.43,21.67,3.76
20180914,沈阳,41.8,123.43,21.31,0.01
20180915,沈阳,41.8,123.43,15.88,1.11
20180916,沈阳,41.8,123.43,14.76,0.0
20180917,沈阳,41.8,123.43,17.97,0.0
20180918,沈阳,41.8,123.43,19.19,0.0
20180919,沈阳,41.8,123.43,19.54,0.0
20180920,沈阳,41.8,123.43,20.5,0.0
20180921,沈阳,41.8,123.43,17.46,7.27
20180922,沈阳,41.8,123.43,14.19,0.04
20180923,沈阳,41.8,123.43,12.71,0.09
20180924,沈阳,41.8,123.43,13.05,0.0
20180925,沈阳,41.8,123.43,15.69,0.0
20180926,沈阳,41.8,123.43,15.89,0.0
20180927,沈阳,41.8,123.43,15.66,0.0
20180928,沈阳,41.8,123.43,15.51,8.07
20180929,沈阳,41.8,123.43,11.07,8.15
20180930,沈阳,41.8,123.43,9.41,0.11
20181001,沈阳,41.8,123.43,11.71,6.53
20181002,沈阳,41.8,123.43,12.98,0.07
20181003,沈阳,41.8,123.43,15.44,0.0
20181004,沈阳,41.8,123.43,16.14,0.0
20181005,沈阳,41.8,123.43,15.96,0.0
20181006,沈阳,41.8,123.43,12.25,0.0
20181007,沈阳,41.8,123.43,9.53,0.0
20181008,沈阳,41.8,123.43,9.01,0.0
20181009,沈阳,41.8,123.43,7.8,1.19
20181010,沈阳,41.8,123.43,6.49,0.31
20181011,沈阳,41.8,123.43,7.78,0.0
20181012,沈阳,41.8,123.43,9.29,0.0
20181013,沈阳,41.8,123.43,11.02,0.0
20181014,沈阳,41.8,123.43,11.32,0.0
20181015,沈阳,41.8,123.43,9.02,0.0
20181016,沈阳,41.8,123.43,6.4,0.0
20181017,沈阳,41.8,123.43,5.74,0.0
20181018,沈阳,41.8,123.43,6.67,0.0
20181019,沈阳,41.8,123.43,8.57,0.0
20181020,沈阳,41.8,123.43,8.09,0.0
20181021,沈阳,41.8,123.43,11.66,0.0
20181022,沈阳,41.8,123.43,13.96,9.41
20181023,沈阳,41.8,123.43,9.42,1.89
20181024,沈阳,41.8,123.43,9.42,0.0
20181025,沈阳,41.8,123.43,11.82,8.25
20181026,沈阳,41.8,123.43,6.56,8.44
20181027,沈阳,41.8,123.43,3.87,0.14
20181028,沈阳,41.8,123.43,3.11,0.02
20181029,沈阳,41.8,123.43,0.38,0.2
20181030,沈阳,41.8,123.43,2.51,0.0
20181031,沈阳,41.8,123.43,3.46,0.0
20180401,呼和浩特,40.82,111.75,9.63,0.0
20180402,呼和浩特,40.82,111.75,8.1,0.0
20180403,呼和浩特,40.82,111.75,-1.33,4.22
20180404,呼和浩特,40.82,111.75,-2.09,12.05
20180405,呼和浩特,40.82,111.75,-4.07,0.27
20180406,呼和浩特,40.82,111.75,-7.87,0.62
20180407,呼和浩特,40.82,111.75,-1.4,0.0
20180408,呼和浩特,40.82,111.75,5.4,0.0
20180409,呼和浩特,40.82,111.75,6.95,0.0
20180410,呼和浩特,40.82,111.75,4.61,0.11
20180411,呼和浩特,40.82,111.75,7.3,0.0
20180412,呼和浩特,40.82,111.75,10.46,1.88
20180413,呼和浩特,40.82,111.75,4.84,3.94
20180414,呼和浩特,40.82,111.75,0.69,0.0
20180415,呼和浩特,40.82,111.75,4.98,0.0
20180416,呼和浩特,40.82,111.75,6.89,0.0
20180417,呼和浩特,40.82,111.75,10.39,0.0
20180418,呼和浩特,40.82,111.75,15.2,0.0
20180419,呼和浩特,40.82,111.75,17.16,0.0
20180420,呼和浩特,40.82,111.75,14.03,10.01
20180421,呼和浩特,40.82,111.75,11.3,0.19
20180422,呼和浩特,40.82,111.75,12.03,0.32
20180423,呼和浩特,40.82,111.75,7.02,0.03
20180424,呼和浩特,40.82,111.75,7.02,0.0
20180425,呼和浩特,40.82,111.75,10.34,0.0
20180426,呼和浩特,40.82,111.75,12.89,0.0
20180427,呼和浩特,40.82,111.75,13.31,0.0
20180428,呼和浩特,40.82,111.75,15.28,0.0
20180429,呼和浩特,40.82,111.75,12.15,0.0
20180430,呼和浩特,40.82,111.75,11.55,0.0
20180501,呼和浩特,40.82,111.75,6.94,0.06
20180502,呼和浩特,40.82,111.75,7.64,0.0
20180503,呼和浩特,40.82,111.75,11.15,0.0
20180504,呼和浩特,40.82,111.75,14.99,0.0
20180505,呼和浩特,40.82,111.75,12.33,0.0
20180506,呼和浩特,40.82,111.75,14.25,0.0
20180507,呼和浩特,40.82,111.75,15.93,0.0
20180508,呼和浩特,40.82,111.75,15.76,0.0
20180509,呼和浩特,40.82,111.75,14.46,0.03
20180510,呼和浩特,40.82,111.75,12.1,11.33
20180511,呼和浩特,40.82,111.75,13.61,1.37
20180512,呼和浩特,40.82,111.75,11.69,0.1
20180513,呼和浩特,40.82,111.75,16.54,0.0
20180514,呼和浩特,40.82,111.75,20.44,0.0
20180515,呼和浩特,40.82,111.75,20.9,0.0
20180516,呼和浩特,40.82,111.75,18.55,0.31
20180517,呼和浩特,40.82,111.75,16.91,4.53
20180518,呼和浩特,40.82,111.75,15.5,0.0
20180519,呼和浩特,40.82,111.75,12.66,25.82
20180520,呼和浩特,40.82,111.75,14.07,1.57
20180521,呼和浩特,40.82,111.75,13.26,6.07
20180522,呼和浩特,40.82,111.75,8.8,0.0
20180523,呼和浩特,40.82,111.75,13.54,0.0
20180524,呼和浩特,40.82,111.75,16.37,0.0
20180525,呼和浩特,40.82,111.75,21.12,0.0
20180526,呼和浩特,40.82,111.75,13.27,0.38
20180527,呼和浩特,40.82,111.75,15.16,0.0
20180528,呼和浩特,40.82,111.75,11.73,0.0
20180529,呼和浩特,40.82,111.75,13.45,0.0
20180530,呼和浩特,40.82,111.75,17.26,0.0
20180531,呼和浩特,40.82,111.75,18.91,0.0
20180601,呼和浩特,40.82,111.75,19.05,0.0
20180602,呼和浩特,40.82,111.75,17.98,0.27
20180603,呼和浩特,40.82,111.75,13.22,0.0
20180604,呼和浩特,40.82,111.75,17.42,0.0
20180605,呼和浩特,40.82,111.75,19.45,0.0
20180606,呼和浩特,40.82,111.75,17.94,0.0
20180607,呼和浩特,40.82,111.75,15.7,0.0
20180608,呼和浩特,40.82,111.75,15.73,0.01
20180609,呼和浩特,40.82,111.75,17.33,0.59
20180610,呼和浩特,40.82,111.75,19.63,0.0
20180611,呼和浩特,40.82,111.75,20.29,0.0
20180612,呼和浩特,40.82,111.75,19.05,0.12
20180613,呼和浩特,40.82,111.75,17.02,0.0
20180614,呼和浩特,40.82,111.75,20.85,0.0
20180615,呼和浩特,40.82,111.75,20.97,0.0
20180616,呼和浩特,40.82,111.75,18.45,6.65
20180617,呼和浩特,40.82,111.75,19.35,0.13
20180618,呼和浩特,40.82,111.75,20.1,0.35
20180619,呼和浩特,40.82,111.75,18.92,0.0
20180620,呼和浩特,40.82,111.75,21.09,0.0
20180621,呼和浩特,40.82,111.75,20.47,0.38
20180622,呼和浩特,40.82,111.75,21.34,0.58
20180623,呼和浩特,40.82,111.75,24.54,0.1
20180624,呼和浩特,40.82,111.75,21.66,5.63
20180625,呼和浩特,40.82,111.75,21.22,0.62
20180626,呼和浩特,40.82,111.75,22.98,0.0
20180627,呼和浩特,40.82,111.75,20.58,0.0
20180628,呼和浩特,40.82,111.75,21.04,0.0
20180629,呼和浩特,40.82,111.75,22.51,0.0
20180630,呼和浩特,40.82,111.75,23.18,0.86
20180701,呼和浩特,40.82,111.75,21.14,0.02
20180702,呼和浩特,40.82,111.75,18.75,3.61
20180703,呼和浩特,40.82,111.75,19.92,5.11
20180704,呼和浩特,40.82,111.75,23.39,0.21
20180705,呼和浩特,40.82,111.75,25.28,0.22
20180706,呼和浩特,40.82,111.75,23.5,2.2
20180707,呼和浩特,40.82,111.75,19.38,21.81
20180708,呼和浩特,40.82,111.75,21.44,5.47
20180709,呼和浩特,40.82,111.75,19.81,3.25
20180710,呼和浩特,40.82,111.75,19.14,3.67
20180711,呼和浩特,40.82,111.75,19.19,24.21
20180712,呼和浩特,40.82,111.75,21.15,0.44
20180713,呼和浩特,40.82,111.75,21.92,7.36
20180714,呼和浩特,40.82,111.75,23.02,0.41
20180715,呼和浩特,40.82,111.75,22.04,9.42
20180716,呼和浩特,40.82,111.75,19.48,29.6
20180717,呼和浩特,40.82,111.75,20.6,23.7
20180718,呼和浩特,40.82,111.75,22.87,0.73
20180719,呼和浩特,40.82,111.75,21.52,22.31
20180720,呼和浩特,40.82,111.75,22.2,9.82
20180721,呼和浩特,40.82,111.75,20.93,9.7
20180722,呼和浩特,40.82,111.75,22.06,0.14
20180723,呼和浩特,40.82,111.75,20.55,6.52
20180724,呼和浩特,40.82,111.75,18.22,17.91
20180725,呼和浩特,40.82,111.75,18.23,0.31
20180726,呼和浩特,40.82,111.75,19.8,0.0
20180727,呼和浩特,40.82,111.75,21.28,0.01
20180728,呼和浩特,40.82,111.75,22.09,0.03
20180729,呼和浩特,40.82,111.75,23.32,0.06
20180730,呼和浩特,40.82,111.75,25.09,0.0
20180731,呼和浩特,40.82,111.75,24.16,0.0
20180801,呼和浩特,40.82,111.75,23.04,0.0
20180802,呼和浩特,40.82,111.75,23.43,0.0
20180803,呼和浩特,40.82,111.75,23.9,0.31
20180804,呼和浩特,40.82,111.75,25.15,1.37
20180805,呼和浩特,40.82,111.75,25.14,3.13
20180806,呼和浩特,40.82,111.75,22.96,8.42
20180807,呼和浩特,40.82,111.75,19.9,7.64
20180808,呼和浩特,40.82,111.75,23.49,1.34
20180809,呼和浩特,40.82,111.75,23.72,0.11
20180810,呼和浩特,40.82,111.75,22.44,0.68
20180811,呼和浩特,40.82,111.75,20.05,6.17
20180812,呼和浩特,40.82,111.75,20.08,0.98
20180813,呼和浩特,40.82,111.75,21.04,0.42
20180814,呼和浩特,40.82,111.75,21.29,0.17
20180815,呼和浩特,40.82,111.75,21.35,0.0
20180816,呼和浩特,40.82,111.75,21.52,0.74
20180817,呼和浩特,40.82,111.75,16.76,1.91
20180818,呼和浩特,40.82,111.75,18.99,0.01
20180819,呼和浩特,40.82,111.75,20.28,0.07
20180820,呼和浩特,40.82,111.75,20.57,0.81
20180821,呼和浩特,40.82,111.75,16.97,0.0
20180822,呼和浩特,40.82,111.75,18.17,1.1
20180823,呼和浩特,40.82,111.75,18.49,6.55
20180824,呼和浩特,40.82,111.75,19.35,0.1
20180825,呼和浩特,40.82,111.75,17.52,2.78
20180826,呼和浩特,40.82,111.75,19.7,0.72
20180827,呼和浩特,40.82,111.75,19.99,13.78
20180828,呼和浩特,40.82,111.75,18.32,1.14
20180829,呼和浩特,40.82,111.75,18.75,1.14
20180830,呼和浩特,40.82,111.75,17.85,5.85
20180831,呼和浩特,40.82,111.75,18.18,1.64
20180901,呼和浩特,40.82,111.75,15.9,51.73
20180902,呼和浩特,40.82,111.75,16.32,0.09
20180903,呼和浩特,40.82,111.75,12.94,0.0
20180904,呼和浩特,40.82,111.75,14.19,0.0
20180905,呼和浩特,40.82,111.75,15.58,0.13
20180906,呼和浩特,40.82,111.75,8.96,0.45
20180907,呼和浩特,40.82,111.75,9.39,0.0
20180908,呼和浩特,40.82,111.75,11.2,0.0
20180909,呼和浩特,40.82,111.75,12.45,0.0
20180910,呼和浩特,40.82,111.75,11.1,3.78
20180911,呼和浩特,40.82,111.75,12.44,2.77
20180912,呼和浩特,40.82,111.75,13.87,1.41
20180913,呼和浩特,40.82,111.75,14.03,1.83
20180914,呼和浩特,40.82,111.75,12.68,2.0
20180915,呼和浩特,40.82,111.75,8.66,0.0
20180916,呼和浩特,40.82,111.75,9.92,0.0
20180917,呼和浩特,40.82,111.75,9.58,0.0
20180918,呼和浩特,40.82,111.75,11.63,0.06
20180919,呼和浩特,40.82,111.75,12.63,0.01
20180920,呼和浩特,40.82,111.75,9.95,0.0
20180921,呼和浩特,40.82,111.75,5.37,0.0
20180922,呼和浩特,40.82,111.75,4.56,0.0
20180923,呼和浩特,40.82,111.75,6.24,0.0
20180924,呼和浩特,40.82,111.75,9.21,0.0
20180925,呼和浩特,40.82,111.75,9.56,0.03
20180926,呼和浩特,40.82,111.75,10.83,0.04
20180927,呼和浩特,40.82,111.75,7.61,13.78
20180928,呼和浩特,40.82,111.75,5.29,1.01
20180929,呼和浩特,40.82,111.75,3.02,0.38
20180930,呼和浩特,40.82,111.75,3.36,0.37
20181001,呼和浩特,40.82,111.75,6.0,0.01
20181002,呼和浩特,40.82,111.75,6.92,0.0
20181003,呼和浩特,40.82,111.75,9.16,0.0
20181004,呼和浩特,40.82,111.75,8.47,0.0
20181005,呼和浩特,40.82,111.75,4.59,1.05
20181006,呼和浩特,40.82,111.75,0.94,0.0
20181007,呼和浩特,40.82,111.75,2.04,0.0
20181008,呼和浩特,40.82,111.75,0.99,0.0
20181009,呼和浩特,40.82,111.75,-1.45,0.0
20181010,呼和浩特,40.82,111.75,-0.54,0.0
20181011,呼和浩特,40.82,111.75,2.34,0.0
20181012,呼和浩特,40.82,111.75,4.65,0.0
20181013,呼和浩特,40.82,111.75,6.4,0.11
20181014,呼和浩特,40.82,111.75,7.12,0.76
20181015,呼和浩特,40.82,111.75,5.69,0.91
20181016,呼和浩特,40.82,111.75,3.59,0.0
20181017,呼和浩特,40.82,111.75,3.49,0.0
20181018,呼和浩特,40.82,111.75,2.61,0.04
20181019,呼和浩特,40.82,111.75,3.38,0.24
20181020,呼和浩特,40.82,111.75,3.38,0.02
20181021,呼和浩特,40.82,111.75,3.2,0.02
20181022,呼和浩特,40.82,111.75,-0.23,0.0
20181023,呼和浩特,40.82,111.75,0.92,0.0
20181024,呼和浩特,40.82,111.75,3.5,0.0
20181025,呼和浩特,40.82,111.75,0.95,0.01
20181026,呼和浩特,40.82,111.75,-3.2,0.0
20181027,呼和浩特,40.82,111.75,0.46,0.0
20181028,呼和浩特,40.82,111.75,2.13,0.1
20181029,呼和浩特,40.82,111.75,0.16,0.28
20181030,呼和浩特,40.82,111.75,1.92,0.0
20181031,呼和浩特,40.82,111.75,2.92,0.0
20180401,济南,36.67,116.98,19.53,0.0
20180402,济南,36.67,116.98,21.88,0.06
20180403,济南,36.67,116.98,12.61,0.1
20180404,济南,36.67,116.98,6.52,0.41
20180405,济南,36.67,116.98,3.99,1.47
20180406,济南,36.67,116.98,5.47,0.0
20180407,济南,36.67,116.98,6.39,0.0
20180408,济南,36.67,116.98,11.62,0.0
20180409,济南,36.67,116.98,17.55,0.0
20180410,济南,36.67,116.98,17.21,0.0
20180411,济南,36.67,116.98,17.8,0.0
20180412,济南,36.67,116.98,16.5,0.13
20180413,济南,36.67,116.98,11.55,5.0
20180414,济南,36.67,116.98,9.62,0.04
20180415,济南,36.67,116.98,12.02,0.0
20180416,济南,36.67,116.98,13.72,0.0
20180417,济南,36.67,116.98,16.05,0.0
20180418,济南,36.67,116.98,20.22,0.0
20180419,济南,36.67,116.98,23.36,0.0
